state_abbr,state_fips,state_name,region,division,year,is_forecast_year,fatal_shootings,population,log_population,population_growth_1yr,fatal_shootings_per_1m,year_index,post_2020,unarmed_share,gun_share,vehicle_share,mental_illness_share,body_camera_share,male_share,median_age,multi_agency_share,avg_agency_count,unique_agencies,race_W_share,race_B_share,race_H_share,race_A_share,race_N_share,race_O_share,threat_shoot_share,threat_threat_share,threat_point_share,threat_attack_share,threat_move_share,threat_flee_share,threat_undetermined_share,flee_not_fleeing_share,flee_car_share,flee_foot_share,flee_other_share,agency_type_local_police_share,agency_type_sheriff_share,agency_type_state_police_share,agency_type_federal_share,agency_type_local_other_share,agency_type_state_other_share,agency_type_other_share,fatal_shootings_lag1,fatal_shootings_lag2,fatal_shootings_lag3,fatal_rate_per_1m_lag1,fatal_rate_per_1m_lag2,fatal_rate_per_1m_lag3,fatal_shootings_roll3_avg,fatal_shootings_roll3_sd,fatal_rate_per_1m_roll3_avg,fatal_rate_per_1m_roll3_sd,fatal_count_lag1_delta,fatal_rate_lag1_delta,prev_national_rate_per_1m,prev_national_rate_expected_count,unarmed_share_lag1,unarmed_share_roll3_avg,gun_share_lag1,gun_share_roll3_avg,vehicle_share_lag1,vehicle_share_roll3_avg,mental_illness_share_lag1,mental_illness_share_roll3_avg,body_camera_share_lag1,body_camera_share_roll3_avg,male_share_lag1,male_share_roll3_avg,median_age_lag1,median_age_roll3_avg,multi_agency_share_lag1,multi_agency_share_roll3_avg,avg_agency_count_lag1,avg_agency_count_roll3_avg,unique_agencies_lag1,unique_agencies_roll3_avg,race_W_share_lag1,race_W_share_roll3_avg,race_B_share_lag1,race_B_share_roll3_avg,race_H_share_lag1,race_H_share_roll3_avg,race_A_share_lag1,race_A_share_roll3_avg,race_N_share_lag1,race_N_share_roll3_avg,race_O_share_lag1,race_O_share_roll3_avg,threat_shoot_share_lag1,threat_shoot_share_roll3_avg,threat_threat_share_lag1,threat_threat_share_roll3_avg,threat_point_share_lag1,threat_point_share_roll3_avg,threat_attack_share_lag1,threat_attack_share_roll3_avg,threat_move_share_lag1,threat_move_share_roll3_avg,threat_flee_share_lag1,threat_flee_share_roll3_avg,threat_undetermined_share_lag1,threat_undetermined_share_roll3_avg,flee_not_fleeing_share_lag1,flee_not_fleeing_share_roll3_avg,flee_car_share_lag1,flee_car_share_roll3_avg,flee_foot_share_lag1,flee_foot_share_roll3_avg,flee_other_share_lag1,flee_other_share_roll3_avg,agency_type_local_police_share_lag1,agency_type_local_police_share_roll3_avg,agency_type_sheriff_share_lag1,agency_type_sheriff_share_roll3_avg,agency_type_state_police_share_lag1,agency_type_state_police_share_roll3_avg,agency_type_federal_share_lag1,agency_type_federal_share_roll3_avg,agency_type_local_other_share_lag1,agency_type_local_other_share_roll3_avg,agency_type_state_other_share_lag1,agency_type_state_other_share_roll3_avg,agency_type_other_share_lag1,agency_type_other_share_roll3_avg,region_Midwest,region_Northeast,region_South,region_West,division_East_North_Central,division_East_South_Central,division_Middle_Atlantic,division_Mountain,division_New_England,division_Pacific,division_South_Atlantic,division_West_North_Central,division_West_South_Central
MI,26,Michigan,Midwest,East North Central,2023,False,29,10062124,16.124289,0.001814,2.882095,8,1,0.034483,0.724138,0.068966,0.103448,0.137931,0.965517,40.0,0.103448,1.103448,20,0.37931,0.241379,0.0,0.0,0.0,0.0,0.310345,0.344828,0.206897,0.068966,0.034483,0.0,0.0,0.0,0.241379,0.034483,0.0,0.4375,0.21875,0.25,0.0625,0.03125,0.0,0.0,20.0,25.0,17.0,1.991257,2.489454,1.687798,20.666667,3.299832,2.05617,0.330478,-5.0,-0.498197,3.284467,33.048719,0.1,0.046667,0.65,0.632353,0.0,0.046275,0.25,0.24098,0.25,0.215098,0.95,0.956667,32.5,36.833333,0.05,0.076275,1.05,1.076275,16.0,15.333333,0.25,0.419804,0.4,0.344314,0.0,0.013333,0.0,0.0,0.05,0.016667,0.1,0.033333,0.4,0.443137,0.25,0.189216,0.1,0.132941,0.15,0.155098,0.0,0.046275,0.05,0.016667,0.05,0.016667,0.0,0.0,0.05,0.121765,0.15,0.076667,0.0,0.046275,0.761905,0.619048,0.238095,0.260582,0.0,0.089947,0.0,0.030423,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
MI,26,Michigan,Midwest,East North Central,2024,False,21,10099962,16.128042,0.00376,2.079216,9,1,0.0,0.619048,0.047619,0.380952,0.238095,1.0,35.0,0.047619,1.047619,16,0.571429,0.142857,0.047619,0.047619,0.0,0.0,0.285714,0.190476,0.047619,0.142857,0.0,0.047619,0.285714,0.0,0.095238,0.190476,0.047619,0.545455,0.227273,0.227273,0.0,0.0,0.0,0.0,29.0,20.0,25.0,2.882095,1.991257,2.489454,24.666667,3.681787,2.454269,0.364533,9.0,0.890838,3.456518,34.910703,0.034483,0.058161,0.724138,0.658046,0.068966,0.049655,0.103448,0.157816,0.137931,0.182644,0.965517,0.945172,40.0,36.166667,0.103448,0.091149,1.103448,1.091149,20.0,18.0,0.37931,0.36977,0.241379,0.307126,0.0,0.013333,0.0,0.0,0.0,0.016667,0.0,0.033333,0.310345,0.370115,0.344828,0.264943,0.206897,0.182299,0.068966,0.099655,0.034483,0.038161,0.0,0.016667,0.0,0.016667,0.0,0.0,0.241379,0.123793,0.034483,0.088161,0.0,0.026667,0.4375,0.542659,0.21875,0.259425,0.25,0.154762,0.0625,0.032738,0.03125,0.010417,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
MI,26,Michigan,Midwest,East North Central,2025,True,,10127884,16.130803,0.002765,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,21.0,29.0,20.0,2.079216,2.882095,1.991257,23.333333,4.027682,2.317523,0.400825,-8.0,-0.80288,3.455844,35.000385,0.0,0.044828,0.619048,0.664395,0.047619,0.038862,0.380952,0.2448,0.238095,0.208675,1.0,0.971839,35.0,35.833333,0.047619,0.067022,1.047619,1.067022,16.0,17.333333,0.571429,0.400246,0.142857,0.261412,0.047619,0.015873,0.047619,0.015873,0.0,0.016667,0.0,0.033333,0.285714,0.33202,0.190476,0.261768,0.047619,0.118172,0.142857,0.120608,0.0,0.011494,0.047619,0.03254,0.285714,0.111905,0.0,0.0,0.095238,0.128872,0.190476,0.124986,0.047619,0.015873,0.545455,0.58162,0.227273,0.228039,0.227273,0.159091,0.0,0.020833,0.0,0.010417,0.0,0.0,0.0,0.0,1,0,0,0,1,0,0,0,0,0,0,0,0
MN,27,Minnesota,Midwest,West North Central,2015,False,12,5482032,15.516986,0.0,2.188969,0,0,0.25,0.416667,0.0,0.416667,0.0,1.0,31.0,0.25,1.25,12,0.666667,0.25,0.0,0.0,0.083333,0.0,0.166667,0.166667,0.25,0.333333,0.0,0.0,0.083333,0.0,0.083333,0.0,0.0,0.8,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2016,False,14,5522744,15.524385,0.007426,2.534972,1,0,0.071429,0.571429,0.0,0.428571,0.285714,0.928571,37.0,0.071429,1.071429,13,0.642857,0.214286,0.071429,0.071429,0.0,0.0,0.285714,0.142857,0.142857,0.285714,0.142857,0.0,0.0,0.0,0.0,0.0,0.071429,0.733333,0.133333,0.0,0.0,0.0,0.133333,0.0,12.0,0.0,0.0,2.188969,0.0,0.0,12.0,0.0,2.188969,0.0,12.0,2.188969,3.103215,17.138265,0.25,0.25,0.416667,0.416667,0.0,0.0,0.416667,0.416667,0.0,0.0,1.0,1.0,31.0,31.0,0.25,0.25,1.25,1.25,12.0,12.0,0.666667,0.666667,0.25,0.25,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.166667,0.166667,0.166667,0.166667,0.25,0.25,0.333333,0.333333,0.0,0.0,0.0,0.0,0.083333,0.083333,0.0,0.0,0.083333,0.083333,0.0,0.0,0.0,0.0,0.8,0.8,0.2,0.2,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2017,False,10,5566230,15.532229,0.007874,1.796548,2,0,0.1,0.8,0.0,0.1,0.1,0.9,40.0,0.2,1.3,12,0.6,0.1,0.0,0.1,0.1,0.0,0.4,0.3,0.2,0.0,0.0,0.0,0.1,0.0,0.1,0.1,0.0,0.615385,0.384615,0.0,0.0,0.0,0.0,0.0,14.0,12.0,0.0,2.534972,2.188969,0.0,13.0,1.0,2.361971,0.173001,2.0,0.346002,2.96958,16.529364,0.071429,0.160714,0.571429,0.494048,0.0,0.0,0.428571,0.422619,0.285714,0.142857,0.928571,0.964286,37.0,34.0,0.071429,0.160714,1.071429,1.160714,13.0,12.5,0.642857,0.654762,0.214286,0.232143,0.071429,0.035714,0.071429,0.035714,0.0,0.041667,0.0,0.0,0.285714,0.22619,0.142857,0.154762,0.142857,0.196429,0.285714,0.309524,0.142857,0.071429,0.0,0.0,0.0,0.041667,0.0,0.0,0.0,0.041667,0.0,0.0,0.071429,0.035714,0.733333,0.766667,0.133333,0.166667,0.0,0.0,0.0,0.0,0.0,0.0,0.133333,0.066667,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2018,False,12,5606249,15.539392,0.00719,2.140469,3,0,0.0,0.416667,0.0,0.333333,0.583333,1.0,26.5,0.0,1.0,11,0.583333,0.166667,0.083333,0.0,0.166667,0.0,0.083333,0.583333,0.166667,0.166667,0.0,0.0,0.0,0.0,0.0,0.25,0.0,0.833333,0.166667,0.0,0.0,0.0,0.0,0.0,10.0,14.0,12.0,1.796548,2.534972,2.188969,12.0,1.632993,2.173496,0.301659,-4.0,-0.738424,3.027827,16.974752,0.1,0.140476,0.8,0.596032,0.0,0.0,0.1,0.315079,0.1,0.128571,0.9,0.942857,40.0,36.0,0.2,0.17381,1.3,1.207143,12.0,12.333333,0.6,0.636508,0.1,0.188095,0.0,0.02381,0.1,0.057143,0.1,0.061111,0.0,0.0,0.4,0.284127,0.3,0.203175,0.2,0.197619,0.0,0.206349,0.0,0.047619,0.0,0.0,0.1,0.061111,0.0,0.0,0.1,0.061111,0.1,0.033333,0.0,0.02381,0.615385,0.716239,0.384615,0.239316,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2019,False,11,5639632,15.545329,0.005955,1.950482,4,0,0.090909,0.545455,0.0,0.272727,0.636364,1.0,31.0,0.0,1.0,10,0.363636,0.363636,0.090909,0.090909,0.090909,0.0,0.272727,0.363636,0.090909,0.181818,0.0,0.0,0.090909,0.0,0.090909,0.272727,0.0,0.727273,0.181818,0.0,0.0,0.090909,0.0,0.0,12.0,10.0,14.0,2.140469,1.796548,2.534972,12.0,1.632993,2.157329,0.301696,2.0,0.34392,3.036541,17.124974,0.0,0.057143,0.416667,0.596032,0.0,0.0,0.333333,0.287302,0.583333,0.323016,1.0,0.942857,26.5,34.5,0.0,0.090476,1.0,1.12381,11.0,12.0,0.583333,0.60873,0.166667,0.160317,0.083333,0.051587,0.0,0.057143,0.166667,0.088889,0.0,0.0,0.083333,0.256349,0.583333,0.342063,0.166667,0.169841,0.166667,0.150794,0.0,0.047619,0.0,0.0,0.0,0.033333,0.0,0.0,0.0,0.033333,0.25,0.116667,0.0,0.02381,0.833333,0.72735,0.166667,0.228205,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.044444,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2020,False,8,5710562,15.557828,0.012577,1.400913,5,0,0.125,0.75,0.0,0.375,0.375,1.0,26.0,0.0,1.0,8,0.875,0.125,0.0,0.0,0.0,0.0,0.375,0.125,0.25,0.0,0.125,0.0,0.125,0.0,0.25,0.125,0.125,0.25,0.75,0.0,0.0,0.0,0.0,0.0,11.0,12.0,10.0,1.950482,2.140469,1.796548,11.0,0.816497,1.9625,0.140662,-1.0,-0.189987,3.02523,17.275763,0.090909,0.063636,0.545455,0.587374,0.0,0.0,0.272727,0.235354,0.636364,0.439899,1.0,0.966667,31.0,32.5,0.0,0.066667,1.0,1.1,10.0,11.0,0.363636,0.515657,0.363636,0.210101,0.090909,0.058081,0.090909,0.063636,0.090909,0.119192,0.0,0.0,0.272727,0.25202,0.363636,0.415657,0.090909,0.152525,0.181818,0.116162,0.0,0.0,0.0,0.0,0.090909,0.063636,0.0,0.0,0.090909,0.063636,0.272727,0.207576,0.0,0.0,0.727273,0.72533,0.181818,0.244367,0.0,0.0,0.0,0.0,0.090909,0.030303,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2021,False,12,5714055,15.558439,0.000612,2.100085,6,1,0.0,0.583333,0.0,0.083333,0.583333,1.0,34.0,0.333333,1.333333,14,0.5,0.25,0.083333,0.0,0.083333,0.0,0.333333,0.333333,0.0,0.083333,0.083333,0.0,0.083333,0.0,0.333333,0.083333,0.083333,0.6875,0.25,0.0,0.0625,0.0,0.0,0.0,8.0,11.0,12.0,1.400913,1.950482,2.140469,10.333333,1.699673,1.830621,0.313593,-3.0,-0.549569,3.079214,17.594799,0.125,0.07197,0.75,0.570707,0.0,0.0,0.375,0.32702,0.375,0.531566,1.0,1.0,26.0,27.833333,0.0,0.0,1.0,1.0,8.0,9.666667,0.875,0.607323,0.125,0.218434,0.0,0.058081,0.0,0.030303,0.0,0.085859,0.0,0.0,0.375,0.243687,0.125,0.357323,0.25,0.169192,0.0,0.116162,0.125,0.041667,0.0,0.0,0.125,0.07197,0.0,0.0,0.25,0.113636,0.125,0.215909,0.125,0.041667,0.25,0.603535,0.75,0.366162,0.0,0.0,0.0,0.0,0.0,0.030303,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2022,False,9,5727565,15.560801,0.002364,1.571348,7,1,0.0,0.333333,0.0,0.444444,0.555556,1.0,27.0,0.111111,1.111111,9,0.666667,0.333333,0.0,0.0,0.0,0.0,0.111111,0.333333,0.222222,0.111111,0.0,0.0,0.222222,0.0,0.0,0.222222,0.0,0.6,0.3,0.1,0.0,0.0,0.0,0.0,12.0,8.0,11.0,2.100085,1.400913,1.950482,10.333333,1.699673,1.81716,0.300601,4.0,0.699172,3.161697,18.108823,0.0,0.07197,0.583333,0.626263,0.0,0.0,0.083333,0.243687,0.583333,0.531566,1.0,1.0,34.0,30.333333,0.333333,0.111111,1.333333,1.111111,14.0,10.666667,0.5,0.579545,0.25,0.246212,0.083333,0.058081,0.0,0.030303,0.083333,0.058081,0.0,0.0,0.333333,0.32702,0.333333,0.27399,0.0,0.113636,0.083333,0.088384,0.083333,0.069444,0.0,0.0,0.083333,0.099747,0.0,0.0,0.333333,0.224747,0.083333,0.160354,0.083333,0.069444,0.6875,0.554924,0.25,0.393939,0.0,0.0,0.0625,0.020833,0.0,0.030303,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2023,False,8,5752998,15.565232,0.00444,1.390579,8,1,0.0,0.5,0.125,0.0,0.875,1.0,33.5,0.0,1.0,7,0.125,0.375,0.0,0.25,0.0,0.0,0.375,0.5,0.0,0.0,0.125,0.0,0.0,0.0,0.125,0.0,0.0,0.625,0.125,0.125,0.125,0.0,0.0,0.0,9.0,12.0,8.0,1.571348,2.100085,1.400913,9.666667,1.699673,1.690782,0.297667,-3.0,-0.528736,3.284467,18.895535,0.0,0.041667,0.333333,0.555556,0.0,0.0,0.444444,0.300926,0.555556,0.50463,1.0,1.0,27.0,29.0,0.111111,0.148148,1.111111,1.148148,9.0,10.333333,0.666667,0.680556,0.333333,0.236111,0.0,0.027778,0.0,0.0,0.0,0.027778,0.0,0.0,0.111111,0.273148,0.333333,0.263889,0.222222,0.157407,0.111111,0.064815,0.0,0.069444,0.0,0.0,0.222222,0.143519,0.0,0.0,0.0,0.194444,0.222222,0.143519,0.0,0.069444,0.6,0.5125,0.3,0.433333,0.1,0.033333,0.0,0.020833,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2024,False,11,5797405,15.572921,0.007719,1.897401,9,1,0.090909,0.636364,0.0,0.181818,0.545455,0.818182,36.0,0.090909,1.181818,9,0.545455,0.272727,0.0,0.0,0.090909,0.0,0.181818,0.0,0.181818,0.090909,0.181818,0.0,0.363636,0.0,0.0,0.090909,0.0,0.692308,0.230769,0.0,0.0,0.0,0.0,0.076923,8.0,9.0,12.0,1.390579,1.571348,2.100085,9.666667,1.699673,1.687337,0.301042,-1.0,-0.180769,3.456518,20.038836,0.0,0.0,0.5,0.472222,0.125,0.041667,0.0,0.175926,0.875,0.671296,1.0,1.0,33.5,31.5,0.0,0.148148,1.0,1.148148,7.0,10.0,0.125,0.430556,0.375,0.319444,0.0,0.027778,0.25,0.083333,0.0,0.027778,0.0,0.0,0.375,0.273148,0.5,0.388889,0.0,0.074074,0.0,0.064815,0.125,0.069444,0.0,0.0,0.0,0.101852,0.0,0.0,0.125,0.152778,0.0,0.101852,0.0,0.027778,0.625,0.6375,0.125,0.225,0.125,0.075,0.125,0.0625,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MN,27,Minnesota,Midwest,West North Central,2025,True,,5830405,15.578597,0.005692,0.0,10,1,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,11.0,8.0,9.0,1.897401,1.390579,1.571348,9.333333,1.247219,1.619776,0.209723,3.0,0.506821,3.455844,20.148969,0.090909,0.030303,0.636364,0.489899,0.0,0.041667,0.181818,0.208754,0.545455,0.65867,0.818182,0.939394,36.0,32.166667,0.090909,0.06734,1.181818,1.097643,9.0,8.333333,0.545455,0.445707,0.272727,0.32702,0.0,0.0,0.0,0.083333,0.090909,0.030303,0.0,0.0,0.181818,0.222643,0.0,0.277778,0.181818,0.13468,0.090909,0.06734,0.181818,0.102273,0.0,0.0,0.363636,0.195286,0.0,0.0,0.0,0.041667,0.090909,0.104377,0.0,0.0,0.692308,0.639103,0.230769,0.21859,0.0,0.075,0.0,0.041667,0.0,0.0,0.0,0.0,0.076923,0.025641,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2015,False,21,6071732,15.619154,0.0,3.458651,0,0,0.095238,0.619048,0.0,0.142857,0.095238,0.904762,31.0,0.142857,1.142857,17,0.619048,0.380952,0.0,0.0,0.0,0.0,0.190476,0.142857,0.428571,0.142857,0.047619,0.047619,0.0,0.0,0.190476,0.190476,0.0,0.708333,0.166667,0.041667,0.041667,0.041667,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2016,False,21,6087135,15.621688,0.002537,3.449899,1,0,0.0,0.666667,0.0,0.095238,0.0,1.0,40.0,0.142857,1.190476,16,0.52381,0.333333,0.047619,0.0,0.0,0.0,0.190476,0.190476,0.380952,0.142857,0.095238,0.0,0.0,0.0,0.285714,0.142857,0.142857,0.56,0.16,0.2,0.08,0.0,0.0,0.0,21.0,0.0,0.0,3.458651,0.0,0.0,21.0,0.0,3.458651,0.0,21.0,3.458651,3.103215,18.889692,0.095238,0.095238,0.619048,0.619048,0.0,0.0,0.142857,0.142857,0.095238,0.095238,0.904762,0.904762,31.0,31.0,0.142857,0.142857,1.142857,1.142857,17.0,17.0,0.619048,0.619048,0.380952,0.380952,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.190476,0.142857,0.142857,0.428571,0.428571,0.142857,0.142857,0.047619,0.047619,0.047619,0.047619,0.0,0.0,0.0,0.0,0.190476,0.190476,0.190476,0.190476,0.0,0.0,0.708333,0.708333,0.166667,0.166667,0.041667,0.041667,0.041667,0.041667,0.041667,0.041667,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2017,False,31,6106670,15.624892,0.003209,5.076416,2,0,0.096774,0.709677,0.0,0.258065,0.0,0.903226,33.0,0.0,1.0,15,0.548387,0.419355,0.032258,0.0,0.0,0.0,0.258065,0.16129,0.387097,0.129032,0.0,0.064516,0.0,0.0,0.193548,0.096774,0.032258,0.806452,0.193548,0.0,0.0,0.0,0.0,0.0,21.0,21.0,0.0,3.449899,3.458651,0.0,21.0,0.0,3.454275,0.004376,0.0,-0.008752,2.96958,18.134244,0.0,0.047619,0.666667,0.642857,0.0,0.0,0.095238,0.119048,0.0,0.047619,1.0,0.952381,40.0,35.5,0.142857,0.142857,1.190476,1.166667,16.0,16.5,0.52381,0.571429,0.333333,0.357143,0.047619,0.02381,0.0,0.0,0.0,0.0,0.0,0.0,0.190476,0.190476,0.190476,0.166667,0.380952,0.404762,0.142857,0.142857,0.095238,0.071429,0.0,0.02381,0.0,0.0,0.0,0.0,0.285714,0.238095,0.142857,0.166667,0.142857,0.071429,0.56,0.634167,0.16,0.163333,0.2,0.120833,0.08,0.060833,0.0,0.020833,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2018,False,24,6121623,15.627338,0.002449,3.920529,3,0,0.0,0.708333,0.125,0.208333,0.0,0.916667,35.0,0.0,1.0,16,0.458333,0.291667,0.0,0.041667,0.0,0.0,0.375,0.125,0.25,0.166667,0.041667,0.0,0.041667,0.0,0.083333,0.166667,0.041667,0.708333,0.208333,0.041667,0.041667,0.0,0.0,0.0,31.0,21.0,21.0,5.076416,3.449899,3.458651,24.333333,4.714045,3.994989,0.764693,10.0,1.626518,3.027827,18.535216,0.096774,0.064004,0.709677,0.665131,0.0,0.0,0.258065,0.165387,0.0,0.031746,0.903226,0.935996,33.0,34.666667,0.0,0.095238,1.0,1.111111,15.0,16.0,0.548387,0.563748,0.419355,0.37788,0.032258,0.026626,0.0,0.0,0.0,0.0,0.0,0.0,0.258065,0.213006,0.16129,0.164875,0.387097,0.398874,0.129032,0.138249,0.0,0.047619,0.064516,0.037378,0.0,0.0,0.0,0.0,0.193548,0.223246,0.096774,0.143369,0.032258,0.058372,0.806452,0.691595,0.193548,0.173405,0.0,0.080556,0.0,0.040556,0.0,0.013889,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2019,False,28,6137428,15.629916,0.002582,4.562172,4,0,0.071429,0.75,0.142857,0.142857,0.0,0.928571,32.5,0.035714,1.035714,18,0.464286,0.392857,0.035714,0.0,0.0,0.0,0.142857,0.214286,0.214286,0.357143,0.035714,0.0,0.0,0.0,0.178571,0.25,0.0,0.758621,0.137931,0.068966,0.034483,0.0,0.0,0.0,24.0,31.0,21.0,3.920529,5.076416,3.449899,25.333333,4.189935,4.148948,0.683384,-7.0,-1.155888,3.036541,18.636552,0.0,0.032258,0.708333,0.694892,0.125,0.041667,0.208333,0.187212,0.0,0.0,0.916667,0.939964,35.0,36.0,0.0,0.047619,1.0,1.063492,16.0,15.666667,0.458333,0.510177,0.291667,0.348118,0.0,0.026626,0.041667,0.013889,0.0,0.0,0.0,0.0,0.375,0.274514,0.125,0.158922,0.25,0.33935,0.166667,0.146185,0.041667,0.045635,0.0,0.021505,0.041667,0.013889,0.0,0.0,0.083333,0.187532,0.166667,0.135433,0.041667,0.072261,0.708333,0.691595,0.208333,0.187294,0.041667,0.080556,0.041667,0.040556,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
MO,29,Missouri,Midwest,West North Central,2020,False,25,6155074,15.632787,0.002875,4.06169,5,0,0.08,0.76,0.04,0.08,0.0,0.96,30.5,0.08,1.08,20,0.4,0.36,0.0,0.0,0.0,0.0,0.36,0.24,0.24,0.08,0.0,0.0,0.08,0.0,0.24,0.16,0.08,0.592593,0.296296,0.074074,0.037037,0.0,0.0,0.0,28.0,24.0,31.0,4.562172,3.920529,5.076416,27.666667,2.867442,4.519706,0.472844,4.0,0.641643,3.02523,18.620514,0.071429,0.056068,0.75,0.72267,0.142857,0.089286,0.142857,0.203085,0.0,0.0,0.928571,0.916155,32.5,33.5,0.035714,0.011905,1.035714,1.011905,18.0,16.333333,0.464286,0.490335,0.392857,0.36796,0.035714,0.022657,0.0,0.013889,0.0,0.0,0.0,0.0,0.142857,0.258641,0.214286,0.166859,0.214286,0.283794,0.357143,0.217614,0.035714,0.025794,0.0,0.021505,0.0,0.013889,0.0,0.0,0.178571,0.151818,0.25,0.171147,0.0,0.024642,0.758621,0.757802,0.137931,0.179938,0.068966,0.036877,0.034483,0.025383,0.0,0.0,0.0,0.0,0.0,0.0,1,0,0,0,0,0,0,0,0,0,0,1,0
