year,state_abbr,state_fips,state_name,fatal_shootings,population,fatal_shootings_per_100k,fatal_shootings_per_1m,unarmed_count,unarmed_per_1m,armed_with_gun_count,armed_with_gun_per_1m,mental_illness_related_count,mental_illness_related_per_1m,body_camera_count,body_camera_per_1m,race_known_count,race_missing_count,population_source_vintage,population_source_url,region,is_nm,year_centered,land_area_sqmi,population_density,log_density,log_population,gun_share,unarmed_share,mental_illness_share,bodycam_share,race_missing_share,unique_agencies_with_shootings,agency_event_rows,multi_agency_rows,local_police_agency_share,sheriff_agency_share,state_agency_agency_share,other_agency_share,federal_agency_share,unique_agencies_per_1m,multi_agency_share,top_city,top_city_count,top_city_share,city_hhi,num_cities_with_incidents,top_county,top_county_count,top_county_share,county_hhi,num_counties_with_incidents,log_density_z,gun_share_z,unarmed_share_z,mental_illness_share_z,bodycam_share_z,race_missing_share_z,unique_agencies_per_1m_z,sheriff_agency_share_z,local_police_agency_share_z,multi_agency_share_z,top_city_share_z,top_county_share_z,city_hhi_z,county_hhi_z
2015,NH,33,New Hampshire,3,1336350,0.2245,2.2449,0,0.0,1,0.7483,3,2.2449,1,0.7483,3,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,8953,149.26281693287166,5.005708624182743,14.1054525748169,0.3333333333333333,0.0,1.0,0.3333333333333333,0.0,3.0,3.0,0.0,1.0,0.0,0.0,0.0,0.0,2.2449208665394544,0.0,Manchester,6,0.18181818181818182,0.06336088154269973,25,Hillsborough,7,0.3888888888888889,0.23456790123456794,7,0.23535907116259547,-1.1580569844327726,-0.5784505252305222,4.777213531111543,0.8049826234952826,-0.6865966868886731,-0.3657912341894974,-1.203579614309664,1.3194943137753872,-0.8021844004101795,-0.11576646131830641,0.5004106149238202,-0.18167521525924896,0.36025682915404134
2015,NJ,34,New Jersey,15,8867949,0.1691,1.6915,0,0.0,5,0.5638,5,0.5638,0,0.0,14,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,7354,1205.8674190916508,7.0949544368257,15.997954098686916,0.3333333333333333,0.0,0.3333333333333333,0.0,0.06666666666666667,15.0,18.0,6.0,1.0,0.0,0.0,0.0,0.0,1.691484693924153,0.3333333333333333,Newark,9,0.08333333333333333,0.02657750342935528,68,Essex,8,0.12307692307692308,0.082603550295858,17,1.6113914391900999,-1.1580569844327726,-0.5784505252305222,0.7814326409696626,-0.8945380208936955,-0.2656540678539514,-0.665793248813656,-1.203579614309664,1.3194943137753872,1.0870695313146321,-0.7717743932825306,-0.9146699204075391,-0.4427194181389516,-0.5259125714133019
2015,NM,35,New Mexico,20,2089291,0.9573,9.5726,1,0.4786,16,7.6581,3,1.4359,3,1.4359,20,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,1,-4.5,121298,17.224447229138157,2.846329725188165,14.552335331938211,0.8,0.05,0.15,0.15,0.0,19.0,26.0,10.0,0.5217391304347826,0.43478260869565216,0.0,0.0,0.043478260869565216,9.093994086989317,0.38461538461538464,Albuquerque,77,0.3532110091743119,0.14447437084420497,61,Bernalillo,44,0.3793103448275862,0.174346016646849,23,-1.186864796355061,1.005484641291646,0.0004821238125856469,-0.3174071038193544,-0.12975373091865533,-0.6865966868886731,3.3468966350069365,0.9118405523056874,-0.6806366068387254,1.377723982349219,1.0258817816060244,0.4494181352716755,0.3939708304154153,0.009077154207392609
2015,NV,32,Nevada,19,2866939,0.6627,6.6273,1,0.3488,14,4.8833,6,2.0928,4,1.3952,17,2,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-4.5,109781,26.11507455752817,3.2625127168536743,14.868755468043412,0.7368421052631579,0.05263157894736842,0.3157894736842105,0.21052631578947367,0.10526315789473684,9.0,20.0,2.0,0.8421052631578947,0.10526315789473684,0.0,0.0,0.05263157894736842,3.1392366562385874,0.1,Las Vegas,86,0.5029239766081871,0.27786327416983003,29,Clark,59,0.6276595744680851,0.4631054775916703,6,-0.9127557068028825,0.712674496456762,0.030952263235907045,0.6762805122817184,0.17884343872039596,-0.021950446307533535,0.11899192942642813,-0.6914252581817368,0.6591640098405842,-0.2354082208927359,2.0231203991750344,1.7715337885504703,1.340604927869428,1.6929575961198948
2015,NY,36,New York,19,19654666,0.0967,0.9667,3,0.1526,12,0.6105,6,0.3053,0,0.0,19,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,47126,417.0662903704961,6.033245178877875,16.793825323562196,0.631578947368421,0.15789473684210525,0.3157894736842105,0.0,0.0,13.0,20.0,2.0,0.75,0.15,0.0,0.0,0.1,0.6614205502143867,0.1,New York,48,0.24120603015075376,0.07199313148657861,98,Kings,20,0.17094017094017094,0.07107896851486596,32,0.912121733572009,0.22465758839862252,1.2497578401687655,0.6762805122817184,-0.8945380208936955,-0.6865966868886731,-1.2241617357246883,-0.47375965682736776,0.2739713325452829,-0.2354082208927359,0.2798162112229342,-0.6598644220842076,-0.12041388143845116,-0.5931173577040684
2015,OH,39,Ohio,29,11617527,0.2496,2.4962,5,0.4304,19,1.6355,7,0.6025,2,0.1722,28,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-4.5,40861,284.31822520251586,5.650094122133467,16.26802546401862,0.6551724137931034,0.1724137931034483,0.2413793103448276,0.06896551724137931,0.034482758620689655,21.0,30.0,2.0,0.7307692307692307,0.23076923076923078,0.0,0.0,0.038461538461538464,1.8076136169083143,0.06666666666666667,Columbus,51,0.16721311475409836,0.03926901370599301,150,Franklin,40,0.22727272727272727,0.08070764462809916,43,0.6597683471328664,0.33404068848061935,1.4178689542284704,0.23029044922595515,-0.5429130599856311,-0.46886774600864467,-0.6028430612848061,-0.08077967972151583,0.1935464878352747,-0.42433361406521714,-0.21305086585675884,-0.35997158720690986,-0.3526503338559469,-0.5369684116728881
2015,OK,40,Oklahoma,32,3909500,0.8185,8.1852,4,1.0231,20,5.1157,7,1.7905,3,0.7674,32,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,68595,56.99394999635542,4.04294512178644,15.178920046546706,0.625,0.125,0.21875,0.09375,0.0,27.0,36.0,7.0,0.7741935483870968,0.22580645161290322,0.0,0.0,0.0,6.906253996674766,0.19444444444444445,Oklahoma City,47,0.17803030303030304,0.06238521579430669,120,Oklahoma,27,0.20454545454545456,0.08907254361799817,43,-0.39874235148280224,0.19415653164498897,0.8688810973772473,0.09465780047652703,-0.41654783965929537,-0.6865966868886731,2.160984930922096,-0.10492591487394921,0.3751509758901316,0.29988039309596076,-0.1409975356246227,-0.4809628343815437,-0.18859931795534934,-0.4881890928530758
2015,OR,41,Oregon,15,4015792,0.3735,3.7353,0,0.0,10,2.4902,7,1.7431,0,0.0,14,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-4.5,95988,41.83639621619369,3.7337666835468997,15.205745146183721,0.6666666666666666,0.0,0.4666666666666667,0.0,0.06666666666666667,10.0,16.0,2.0,0.6153846153846154,0.3076923076923077,0.0,0.0,0.07692307692307693,2.4901688135242064,0.125,Portland,31,0.18787878787878787,0.05557392102846649,72,Multnomah,16,0.18823529411764706,0.09979238754325258,20,-0.6023754213395306,0.387329891084669,-0.5784505252305222,1.5805888189980388,-0.8945380208936955,-0.2656540678539514,-0.23284929468781793,0.2934869651412002,-0.2890025804247731,-0.09371417601337503,-0.07539674242820042,-0.5677918470598105,-0.2369377007773011,-0.42567707864225907
2015,PA,42,Pennsylvania,18,12784826,0.1408,1.4079,2,0.1564,10,0.7822,5,0.3911,0,0.0,17,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,44743,285.7391323782491,5.6550792700295505,16.363769556915944,0.5555555555555556,0.1111111111111111,0.2777777777777778,0.0,0.05555555555555555,16.0,20.0,3.0,0.7333333333333333,0.13333333333333333,0.0,0.0,0.13333333333333333,1.2514835946926457,0.15,Philadelphia,42,0.18584070796460178,0.04381705693476389,135,Philadelphia,22,0.16666666666666666,0.06657483930211203,40,0.6630516969536024,-0.1277990674211446,0.7080664726430507,0.44845090012450606,-0.8945380208936955,-0.33581117102640506,-0.9043053351894264,-0.5548507632142895,0.20426980046327572,0.04797986886598581,-0.08897240010805896,-0.6826149130059337,-0.3203737899328043,-0.6193828697132227
2015,RI,44,Rhode Island,0,1056065,0.0,0.0,0,0.0,0,0.0,0,0.0,0,0.0,0,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,1034,1021.3394584139265,6.9288702393159625,13.870060294384336,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,Pawtucket,2,0.25,0.1875,6,Providence,4,0.6666666666666666,0.5,3,1.50200400846831,-2.703443859950214,-0.5784505252305222,-1.2164578041012775,-0.8945380208936955,-0.6865966868886731,-1.5826990113791735,-1.203579614309664,-2.8625976111450298,-0.8021844004101795,0.3383928761953872,1.9791925248360123,0.6993150277798644,1.9081054028577682
2015,SC,45,South Carolina,19,4891938,0.3884,3.8839,1,0.2044,12,2.453,2,0.4088,0,0.0,19,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,30061,162.73370812680884,5.092115172402449,15.40309910195582,0.631578947368421,0.05263157894736842,0.10526315789473684,0.0,0.0,17.0,22.0,5.0,0.35,0.65,0.0,0.0,0.0,3.475105367238914,0.22727272727272727,Greenville,12,0.07142857142857142,0.02026643990929704,93,Greenville,17,0.18681318681318682,0.08924042989977057,25,0.2922687016332367,0.22465758839862252,0.030952263235907045,-0.5855450319736122,-0.8945380208936955,-0.6865966868886731,0.30105680869364837,1.9589735347802866,-1.398865437422884,0.4859432803112831,-0.8510720553880962,-0.5753625986606538,-0.4875077608746368,-0.487210075835185
2015,SD,46,South Dakota,3,853988,0.3513,3.5129,0,0.0,2,2.342,2,2.342,0,0.0,3,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-4.5,75811,11.264697735157167,2.4216737413144678,13.657672421149735,0.6666666666666666,0.0,0.6666666666666666,0.0,0.0,4.0,4.0,2.0,0.75,0.25,0.0,0.0,0.0,4.683906565431832,0.5,Rapid City,13,0.37142857142857144,0.19510204081632662,14,Pennington,11,0.5238095238095238,0.3061224489795918,9,-1.4665544219370148,0.387329891084669,-0.5784505252305222,2.7793230860406024,-0.8945380208936955,-0.6865966868886731,0.9563135712292058,0.012786981494163109,0.2739713325452829,2.0316964971770384,1.147229029672156,1.2186761140240279,0.7532651755624307,0.7775221304657243
2015,TN,47,Tennessee,20,6591170,0.3034,3.0344,1,0.1517,11,1.6689,6,0.9103,0,0.0,19,1,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,41235,159.84406450830605,5.0741987431824604,15.701241432449915,0.55,0.05,0.3,0.0,0.05,16.0,23.0,6.0,0.6086956521739131,0.34782608695652173,0.0,0.0,0.043478260869565216,2.427490111770748,0.2608695652173913,Memphis,30,0.10309278350515463,0.025542919899387118,147,Shelby,22,0.15384615384615385,0.053156633576213995,53,0.28046846904356787,-0.1535555153464352,0.0004821238125856469,0.5816435964625686,-0.8945380208936955,-0.3708897226126318,-0.26682563691208194,0.4887565189826171,-0.3169764394543411,0.6763621548527167,-0.6401566242207156,-0.7508663857711116,-0.4500616484273391,-0.697630190557597
2015,TX,48,Texas,101,27470056,0.3677,3.6767,6,0.2184,64,2.3298,25,0.9101,3,0.1092,101,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,261232,105.15578489618423,4.655442916290983,17.12860709665693,0.6336633663366337,0.0594059405940594,0.24752475247524752,0.0297029702970297,0.0,63.0,107.0,12.0,0.8061224489795918,0.16326530612244897,0.0,0.0,0.030612244897959183,2.2934063185018627,0.11214953271028037,Houston,125,0.12413108242303873,0.0334411847948176,323,Harris,96,0.15311004784688995,0.053928863044954714,122,0.004664842387565196,0.23432128954828885,0.10939024590980388,0.2671242095652623,-0.7430955872352717,-0.6865966868886731,-0.3395086491536323,-0.40921775582553205,0.508680573229592,-0.16654756356818673,-0.50002043903595,-0.7547851306188732,-0.394009258203495,-0.6931269888449112
2015,UT,49,Utah,10,2981835,0.3354,3.3536,0,0.0,6,2.0122,5,1.6768,5,1.6768,10,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-4.5,82170,36.288608981380065,3.5915038898587643,14.908049440783998,0.6,0.0,0.5,0.5,0.0,11.0,12.0,4.0,0.9166666666666666,0.08333333333333333,0.0,0.0,0.0,3.6890035833639354,0.3333333333333333,Salt Lake City,20,0.15267175572519084,0.04807412155468795,57,Salt Lake,33,0.4647887323943662,0.27038286054354294,14,-0.6960734475345686,0.07825251598118074,-0.5784505252305222,1.7803778635051328,1.654742945689772,-0.6865966868886731,0.41700495038952046,-0.7981240823750548,0.9709866533653523,1.0870695313146321,-0.3099109109424808,0.9044721508716586,-0.29016226240830256,0.5691092397761796
2015,VA,51,Virginia,17,8361808,0.2033,2.0331,3,0.3588,11,1.3155,4,0.4784,4,0.4784,17,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,39490,211.74494808812358,5.355382475340233,15.939185229620929,0.6470588235294118,0.17647058823529413,0.23529411764705882,0.23529411764705882,0.0,15.0,20.0,6.0,0.6875,0.3125,0.0,0.0,0.0,1.7938704165414943,0.3,Virginia Beach,13,0.06770833333333333,0.021972656249999997,104,Richmond City,8,0.06504065040650407,0.030867869654306296,54,0.4656634874901567,0.2964247807601139,1.4648411772745642,0.19381780418409206,0.3051236104397009,-0.6865966868886731,-0.610292859475528,0.3168786304451199,0.012590587237756821,0.8981441381421511,-0.8758525747960856,-1.2236326849250283,-0.47539908822291144,-0.8276055462384183
2015,VT,50,Vermont,1,625216,0.1599,1.5994,0,0.0,1,1.5994,0,0.0,1,1.5994,1,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Northeast,0,-4.5,9217,67.83291743517414,4.217047585018951,13.345852469012614,1.0,0.0,0.0,1.0,0.0,2.0,2.0,2.0,0.5,0.0,0.0,0.0,0.5,3.1988944620739073,1.0,Burlington,2,0.13333333333333333,0.09333333333333334,12,Chittenden,4,0.5714285714285714,0.38775510204081637,4,-0.2840738795818395,1.9327167666021108,-0.5784505252305222,-1.2164578041012775,4.2040239122732395,-0.6865966868886731,0.15133072985950632,-1.203579614309664,-0.7715516486848214,4.865577394764256,-0.43872421243915527,1.4721815842946893,0.03103321956495197,1.2535571925255327
2015,WA,53,Washington,16,7163657,0.2233,2.2335,3,0.4188,10,1.3959,9,1.2563,0,0.0,16,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-4.5,66456,107.7954887444324,4.68023580921734,15.784531162736247,0.625,0.1875,0.5625,0.0,0.0,13.0,16.0,0.0,0.625,0.3125,0.0,0.0,0.0625,1.8147155845122123,0.0,Spokane,29,0.10469314079422383,0.03355967105005929,103,King,30,0.22727272727272727,0.1213269054178145,21,0.02099409524869659,0.19415653164498897,1.5925469086811321,2.154982321955934,-0.8945380208936955,-0.6865966868886731,-0.5989932865602945,0.3168786304451199,-0.24879015806976926,-0.8021844004101795,-0.6294966385299454,-0.35997158720690986,-0.3931683851886115,-0.30010005561990627
2015,WI,55,Wisconsin,11,5760940,0.1909,1.9094,1,0.1736,6,1.0415,4,0.6943,0,0.0,11,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,Midwest,0,-4.5,54158,106.3728350382215,4.6669502345193,15.566611213801753,0.5454545454545454,0.09090909090909091,0.36363636363636365,0.0,0.0,11.0,11.0,0.0,0.8,0.2,0.0,0.0,0.0,1.9094106170173617,0.0,Milwaukee,27,0.1656441717791411,0.03857879483608716,95,Milwaukee,14,0.16091954022988506,0.05324349319593076,37,0.01224386552382575,-0.17462897273985525,0.47415429121149205,0.963059045067021,-0.8945380208936955,-0.6865966868886731,-0.5476618016806601,-0.23048633766660226,0.4830759287913039,-0.8021844004101795,-0.22350160068760808,-0.7132104007972203,-0.3575486777261565,-0.6971236748079331
2015,WV,54,West Virginia,10,1842050,0.5429,5.4287,0,0.0,7,3.8001,1,0.5429,0,0.0,8,2,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-4.5,24038,76.63075131042515,4.338998449324504,14.426389639837238,0.7,0.0,0.1,0.0,0.2,6.0,11.0,2.0,0.3333333333333333,0.5,0.0,0.0,0.16666666666666666,3.257240574360088,0.18181818181818182,Charleston,7,0.07291666666666667,0.019965277777777776,74,Kanawha,8,0.15384615384615385,0.061390532544378706,25,-0.20375382553272353,0.5418685786364131,-0.5784505252305222,-0.6170906705799953,-0.8945380208936955,0.5762311702154923,0.18295849851189744,1.2291535772979902,-1.468566969504891,0.22831774416699063,-0.8411598476249004,-0.7508663857711116,-0.4896450476762391,-0.6496147891303672
2015,WY,56,Wyoming,6,585613,1.0246,10.2457,0,0.0,2,3.4152,1,1.7076,0,0.0,6,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-4.5,97093,6.031464678195133,1.7969898797838428,13.280414440836386,0.3333333333333333,0.0,0.16666666666666666,0.0,0.0,6.0,6.0,0.0,0.5,0.5,0.0,0.0,0.0,10.24567419097595,0.0,Casper,8,0.2222222222222222,0.10802469135802471,17,Natrona,5,0.23809523809523808,0.13378684807256236,10,-1.8779876807947415,-1.1580569844327726,-0.5784505252305222,-0.2175125815658074,-0.8945380208936955,-0.6865966868886731,3.971189676363153,1.2291535772979902,-0.7715516486848214,-0.8021844004101795,0.1533649979490675,-0.3023567075999414,0.13529481927334225,-0.22744077832720314
2016,AK,2,Alaska,8,741456,1.079,10.7896,0,0.0,5,6.7435,3,4.0461,1,1.3487,8,0,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-3.5,570641,1.2993388137200097,0.2618555302534205,13.516371099622141,0.625,0.0,0.375,0.125,0.0,4.0,8.0,0.0,1.0,0.0,0.0,0.0,0.0,5.394790790013163,0.0,Anchorage,18,0.2647058823529412,0.13624567474048446,26,Anchorage,14,0.4117647058823529,0.24913494809688583,8,-2.889067631962608,0.19415653164498897,-0.5784505252305222,1.0311689466035303,-0.2572177792478287,-0.6865966868886731,1.341663698473555,-1.203579614309664,1.3194943137753872,-0.8021844004101795,0.43634881173755646,0.6221926545636477,0.3355734366655532,0.44520353610390373
2016,AL,1,Alabama,24,4863525,0.4935,4.9347,0,0.0,15,3.0842,2,0.4112,8,1.6449,22,2,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-3.5,50645,96.03169118372989,4.564678253488561,15.397274041609458,0.625,0.0,0.08333333333333333,0.3333333333333333,0.08333333333333333,22.0,25.0,2.0,0.72,0.28,0.0,0.0,0.0,4.523468060717279,0.08,Birmingham,15,0.07692307692307693,0.020276134122287973,114,Jefferson,13,0.11206896551724138,0.046819262782401914,43,-0.055115157234039806,0.19415653164498897,-0.5784505252305222,-0.7169851928335425,0.8049826234952826,-0.16041841309527097,0.8693444191945581,0.1587509729906225,0.14850857479767027,-0.3487634567962246,-0.8144731344162967,-0.9732720470231576,-0.48743896300362655,-0.7345861216219193
2016,AR,5,Arkansas,15,2989918,0.5017,5.0169,0,0.0,9,3.0101,3,1.0034,1,0.3345,12,3,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,South,0,-3.5,52035,57.459748246372634,4.05108467216968,14.91075652024164,0.6,0.0,0.2,0.06666666666666667,0.2,13.0,15.0,0.0,0.4666666666666667,0.5333333333333333,0.0,0.0,0.0,4.347945328266528,0.0,Little Rock,12,0.08571428571428572,0.02285714285714286,84,Pulaski,11,0.171875,0.05908203125,34,-0.3933814290289908,0.07825251598118074,-0.5784505252305222,-0.017723537058713285,-0.5546338920158999,0.5762311702154923,0.7741985361585302,1.391335790071834,-0.9109547128488352,-0.8021844004101795,-0.7559148608614175,-0.65488775219508,-0.4691220654707347,-0.6630766517028175
2016,AZ,4,Arizona,49,6941072,0.7059,7.0594,4,0.5763,23,3.3136,15,2.161,12,1.7288,47,2,Census PEP Vintage 2019,https://www2.census.gov/programs-surveys/popest/datasets/2010-2019/national/totals/nst-est2019-alldata.csv,West,0,-3.5,113594,61.104213250699864,4.112580820440082,15.752966787413,0.46938775510204084,0.08163265306122448,0.30612244897959184,0.24489795918367346,0.04081632653061224,27.0,51.0,4.0,0.8333333333333334,0.125,0.0,0.020833333333333332,0.020833333333333332,3.889889054601364,0.0784313725490196,Phoenix,130,0.28199566160520606,0.1080693202083559,97,Maricopa,151,0.5992063492063492,0.3938334593096498,13,-0.35287844464246504,-0.5272868311603472,0.3667456364725109,0.6183395434128512,0.35408939131045175,-0.42887671605108846,0.5258992530426352,-0.5953963164077504,0.6224789929553178,-0.3576540635337532,0.5515160938717336,1.6200597752859085,0.135611541207479,1.289002704476745
