agency_id,agency_name,agency_type,agency_state_abbr,agency_state_fips,agency_state_name,ori_codes,ori_code_count,agency_total_shootings_original
585,Florida Highway Patrol,state_police,FL,12,Florida,FL00190;FL001HP;FL00290;FL002HP;FL00390;FL003HP;FL00490;FL004HP;FL00590;FL00591;FL005HP;FL00690;FL006HP;FL00790;FL007HP;FL00890;FL008HP;FL00990;FL009HP;FL01090;FL010HP;FL01190;FL011HP;FL01290;FL012HP;FL01390;FL013HP;FL01490;FL014HP;FL01590;FL015HP;FL01690;FL016HP;FL01790;FL017HP;FL01890;FL018HP;FL01990;FL019HP;FL02090;FL020HP;FL02190;FL021HP;FL02290;FL022HP;FL02390;FL023HP;FL02490;FL024HP;FL02590;FL025HP;FL02690;FL026HP;FL02790;FL027HP;FL02890;FL028HP;FL02990;FL029HP;FL03090;FL030HP;FL03190;FL031HP;FL03290;FL032HP;FL03390;FL033HP;FL03490;FL034HP;FL03590;FL035HP;FL03690;FL036HP;FL03790;FL03791;FL037HP;FL03890;FL038HP;FL03990;FL039HP;FL04090;FL040HP;FL04190;FL041HP;FL04290;FL042HP;FL04390;FL043HP;FL04490;FL04491;FL044HP;FL04590;FL045HP;FL04690;FL046HP;FL04790;FL04890;FL04891;FL048HP;FL04990;FL049HP;FL05090;FL05091;FL05092;FL05190;FL051HP;FL05290;FL052HP;FL05390;FL053HP;FL05490;FL054HP;FL05590;FL055HP;FL05690;FL056HP;FL05790;FL05890;FL058HP;FL05990;FL059HP;FL06090;FL060HP;FL06190;FL061HP;FL06290;FL062HP;FL06390;FL063HP;FL06490;FL06491;FL064HP;FL06590;FL065HP;FL06690;FL066HP;FL06790;FLFHP00,138,12
1620,Florissant Police Department,local_police,MO,29,Missouri,MO09530,1,1
3508,Flossmoor Police Department,local_police,IL,17,Illinois,IL01634,1,1
10949,Flowood Police Department,local_police,MS,28,Mississippi,MS06104,1,1
2174,Floyd County Police Department,local_police,GA,13,Georgia,GA05701,1,2
10953,Floyd County Sheriff's Office,sheriff,GA,13,Georgia,GA05700,1,1
3354,Floyd County Sheriff's Office,sheriff,VA,51,Virginia,VA03100,1,1
10963,Fluvanna County Sheriff's Office,sheriff,VA,51,Virginia,VA03200,1,1
2008,Foard County Sheriff's Office,sheriff,TX,48,Texas,TX07800,1,1
10978,Fond Du Lac County Sheriff's Office,sheriff,WI,55,Wisconsin,WI02000,1,1
45,Fontana Police Department,local_police,CA,06,California,CA03604,1,15
3065,Ford County Sheriff's Office,sheriff,KS,20,Kansas,KS02900,1,2
2021,Forest County Sheriff's Office,sheriff,WI,55,Wisconsin,WI02100,1,1
3327,Forest Hill Police Department,local_police,TX,48,Texas,TX22011,1,1
3621,Forest Hills Police Department,local_police,PA,42,Pennsylvania,PA00210,1,1
3313,Forest Lake Police Department,local_police,MN,27,Minnesota,MN08202,1,1
1942,Forest Park Police Department,local_police,GA,13,Georgia,GA03102,1,2
1643,Forest Park Police Department,local_police,IL,17,Illinois,IL01635,1,2
1516,Forks Police Department,local_police,WA,53,Washington,WA00502,1,1
1564,Forks Township Police Department,local_police,PA,42,Pennsylvania,PA04815,1,1
1040,Forney Police Department,local_police,TX,48,Texas,TX12901,1,1
2726,Forrest City Police Department,local_police,AR,05,Arkansas,AR06201,1,1
3516,Forrest County Sheriff's Office,sheriff,MS,28,Mississippi,MS01800,1,1
1606,Forsyth County Sheriff's Department,sheriff,GA,13,Georgia,GA05800,1,7
2772,Forsyth County Sheriff's Department,sheriff,NC,37,North Carolina,NC03400,1,4
3242,Fort Belknap Tribal Police Department,other,MT,30,Montana,MTDI054,1,1
3372,Fort Bend County Sheriff's Office,sheriff,TX,48,Texas,TX07900,1,2
655,Fort Collins Police Department,local_police,CO,08,Colorado,CO03503,1,7
2877,Fort Dodge Police Department,local_police,IA,19,Iowa,IA09401,1,1
11082,Fort Hall Tribal Police Department,local_police,ID,16,Idaho,ID00303,1,2
534,Fort Lauderdale Police Department,local_police,FL,12,Florida,FL00603,1,7
11103,Fort Lee Police,local_police,NJ,34,New Jersey,NJ00219,1,2
3096,Fort Lupton Police Department,local_police,CO,08,Colorado,CO06201,1,1
1349,Fort Madison Police Department,local_police,IA,19,Iowa,IA05601,1,2
2201,Fort Morgan Police Department,local_police,CO,08,Colorado,CO04402,1,1
2735,Fort Myers Police Department,local_police,FL,12,Florida,FL03601,1,4
930,Fort Pierce Police Department,local_police,FL,12,Florida,FL05601,1,5
2312,Fort Smith Police Department,local_police,AR,05,Arkansas,AR06601,1,2
1319,Fort Walton Beach Police Department,local_police,FL,12,Florida,FL04602,1,1
582,Fort Wayne Police Department,local_police,IN,18,Indiana,IN00201,1,11
28837,Fort Worth Fire Department,local_other,TX,48,Texas,,0,1
116,Fort Worth Police Department,local_police,TX,48,Texas,TX22012,1,27
2463,Fountain Inn Police Department,local_police,SC,45,South Carolina,SC02301,1,1
813,Fountain Police Department,local_police,CO,08,Colorado,CO02102,1,5
555,Fountain Valley Police Department,local_police,CA,06,California,CA03007,1,1
2194,Fox Crossing Police Department,local_police,WI,55,Wisconsin,WI07109,1,3
11209,Fox Lake Police Department,local_police,IL,17,Illinois,IL04904,1,1
2600,Fox Valley Police Department,local_police,WI,55,Wisconsin,WI04504,1,1
3343,Frankfort Police Department,local_police,KY,21,Kentucky,KY03701,1,1
2181,Franklin County Sheriff's Department,sheriff,GA,13,Georgia,GA05900,1,1
1218,Franklin County Sheriff's Department,sheriff,IL,17,Illinois,IL02800,1,1
1645,Franklin County Sheriff's Department,sheriff,IN,18,Indiana,IN02400,1,1
278,Franklin County Sheriff's Department,sheriff,MO,29,Missouri,MO03600,1,2
1510,Franklin County Sheriff's Department,sheriff,PA,42,Pennsylvania,PA02800,1,1
1455,Franklin County Sheriff's Department,sheriff,VT,50,Vermont,VT00600,1,1
3051,Franklin County Sheriff's Office,sheriff,AR,05,Arkansas,AR02400,1,1
11253,Franklin County Sheriff's Office,sheriff,IA,19,Iowa,IA03500,1,1
3287,Franklin County Sheriff's Office,sheriff,KY,21,Kentucky,KY03700,1,1
11257,Franklin County Sheriff's Office,sheriff,ME,23,Maine,ME00400,1,1
11259,Franklin County Sheriff's Office,sheriff,NC,37,North Carolina,NC03500,1,1
2183,Franklin County Sheriff's Office,sheriff,OH,39,Ohio,OH02500,1,8
1429,Franklin County Sheriff's Office,sheriff,TN,47,Tennessee,TN02600,1,2
2632,Franklin County Sheriff's Office,sheriff,WA,53,Washington,WA01100,1,1
996,Franklin Parish Sheriff's Office,sheriff,LA,22,Louisiana,LA02100,1,1
620,Franklin Police Department,local_police,NC,37,North Carolina,NC05701,1,1
11280,Franklin Police Department,local_police,NH,33,New Hampshire,NH00724,1,1
11282,Franklin Police Department,local_police,TN,47,Tennessee,TN09401,1,1
3217,Franklin Police Department,local_police,WI,55,Wisconsin,WI04105,1,1
3082,Franklin Township Police Department,local_police,NJ,34,New Jersey,NJ00805,1,1
1216,Franklin Township Police (Somerset Co.),local_police,NJ,34,New Jersey,NJ01808,1,1
2436,Frederick County Sheriff's Office,sheriff,MD,24,Maryland,MD01100,1,3
78,Frederick County Sheriff's Office,sheriff,VA,51,Virginia,VA03400,1,1
11316,Frederick Police Department,local_police,CO,08,Colorado,CO06217,1,1
881,Frederick Police Department,local_police,MD,24,Maryland,MD01103,1,2
1183,Fredericksburg Police Department,local_police,VA,51,Virginia,VA10900,1,2
2358,Fredonia Police Department,local_police,NY,36,New York,NY00629,1,1
246,Freeport Police Department,local_police,TX,48,Texas,TX02005,1,1
2415,Freestone County Sheriff's Office,sheriff,TX,48,Texas,TX08100,1,2
120,Fremont Police Department,local_police,CA,06,California,CA00105,1,9
3102,Fremont Police Department,local_police,NE,31,Nebraska,NB02701,1,1
598,Fresno County Sheriff's Office,sheriff,CA,06,California,CA01000,1,10
700,Fresno Police Department,local_police,CA,06,California,CA01005,1,26
938,Fridley Police Department,local_police,MN,27,Minnesota,MN00206,1,1
1545,Friendswood Police Department,local_police,TX,48,Texas,TX08403,1,1
11398,Frisco Police Department,local_police,TX,48,Texas,TX04304,1,1
2866,Fruita Police Department,local_police,CO,08,Colorado,CO03902,1,1
11416,Fryeburg Police Department,local_police,ME,23,Maine,ME00907,1,1
2196,Fullerton Police Department,local_police,CA,06,California,CA03008,1,6
1339,Fulshear Police Department,local_police,TX,48,Texas,TX07914,1,2
11423,Fulton County Police Department,local_police,GA,13,Georgia,GA06013,1,1
2933,Fulton County Sheriff's Department,sheriff,IL,17,Illinois,IL02900,1,2
2998,Fulton County Sheriff's Office,sheriff,GA,13,Georgia,GA06000,1,1
11427,Fulton County Sheriff's Office,sheriff,IN,18,Indiana,IN02500,1,1
1611,Fulton Police Department,local_police,KY,21,Kentucky,KY03801,1,1
2694,Fulton Police Department,local_police,MO,29,Missouri,MO01403,1,1
2319,Gadsden County Sheriff's Department,sheriff,FL,12,Florida,FL02000,1,1
1587,Gadsden Police Department,local_police,AL,01,Alabama,AL03102,1,3
11454,Gahanna Police Department,local_police,OH,39,Ohio,OH02504,1,1
2705,Gaines County Sheriff's Office,sheriff,TX,48,Texas,TX08300,1,1
1181,Gainesville Police Department,local_police,FL,12,Florida,FL00101,1,1
2375,Gainesville Police Department,local_police,GA,13,Georgia,GA06901,1,3
2999,Gaithersburg Police Department,local_police,MD,24,Maryland,MD01602,1,1
3221,Gallatin County Sheriff's Office,sheriff,KY,21,Kentucky,KY03900,1,1
1743,Gallatin County Sheriff's Office,sheriff,MT,30,Montana,MT01600,1,2
1214,Gallatin Police Department,local_police,TN,47,Tennessee,TN08301,1,2
11487,Gallia County Sheriff's Office,sheriff,OH,39,Ohio,OH02700,1,1
1378,Gallup Police Department,local_police,NM,35,New Mexico,NM01701,1,1
2709,Galveston County Sheriff's Office,sheriff,TX,48,Texas,TX08400,1,1
2222,Galveston Police Department,local_police,TX,48,Texas,TX08404,1,3
1661,Gardena Police Department,local_police,CA,06,California,CA01924,1,3
1466,Garden City Police Department,local_police,ID,16,Idaho,ID00102,1,2
1904,Garden City Police Department,local_police,KS,20,Kansas,KS02801,1,1
3059,Garden City Police Department,local_police,MI,26,Michigan,MI82420,1,2
11518,Gardendale Police Department,local_police,AL,01,Alabama,AL00105,1,1
2085,Garden Grove Police Department,local_police,CA,06,California,CA03009,1,4
429,Gardner Police Department,local_police,KS,20,Kansas,KS04612,1,1
335,Garfield County Sheriff's Office,sheriff,CO,08,Colorado,CO02300,1,1
3570,Garfield County Sheriff’s Office,sheriff,OK,40,Oklahoma,OK02400,1,1
11526,Garfield Heights Police Department,local_police,OH,39,Ohio,OH01820,1,1
455,Garland Police Department,local_police,TX,48,Texas,TX05711,1,7
1919,Gary Police Department,local_police,IN,18,Indiana,IN04505,1,7
58,Gaston County Police Department,local_police,NC,37,North Carolina,NC03605,1,5
317,Gastonia Police Department,local_police,NC,37,North Carolina,NC03606,1,6
1143,Gautier Police Department,local_police,MS,28,Mississippi,MS03006,1,1
3229,Geary Police Department,local_police,OK,40,Oklahoma,OK00605,1,1
3294,Genesee County Sheriff's Office,sheriff,MI,26,Michigan,MI25125,1,2
2146,Genesse County Sheriff's Department,sheriff,NY,36,New York,NY01800,1,1
11611,Geneva County Sheriff's Office,sheriff,AL,01,Alabama,AL03400,1,1
1017,Geneva Police Department,local_police,WI,55,Wisconsin,WI06512,1,1
39,George County Sheriff's Department,sheriff,MS,28,Mississippi,MS02000,1,4
2650,Georgetown County Sheriff's Office,sheriff,SC,45,South Carolina,SC02200,1,1
3085,Georgetown Police Department,local_police,KY,21,Kentucky,KY10501,1,1
3514,Georgetown Police Department,local_police,SC,45,South Carolina,SC02202,1,1
2744,Georgetown Police Department,local_police,TX,48,Texas,TX24602,1,1
11670,Georgia Department of Corrections,state_other,GA,13,Georgia,GA06032,1,1
11673,Georgia Department of Public Safety,state_police,GA,13,Georgia,GA01604;GA02206;GA02510;GA03108;GA03312;GA03405;GA04703;GA04710;GA06019;GA06303;GA08503;GA09205;GA11103;GA12105;GA15505,15,1
11725,Georgia State Patrol,state_police,GA,13,Georgia,GAGSP37;GAGSP42,2,4
1038,Georgia State Police,state_police,GA,13,Georgia,GAGSP00;GAGSP01;GAGSP02;GAGSP03;GAGSP04;GAGSP05;GAGSP06;GAGSP07;GAGSP08;GAGSP09;GAGSP10;GAGSP11;GAGSP12;GAGSP13;GAGSP14;GAGSP15;GAGSP16;GAGSP17;GAGSP18;GAGSP19;GAGSP20;GAGSP21;GAGSP22;GAGSP23;GAGSP24;GAGSP25;GAGSP26;GAGSP27;GAGSP28;GAGSP29;GAGSP30;GAGSP31;GAGSP32;GAGSP33;GAGSP34;GAGSP35;GAGSP36;GAGSP38;GAGSP39;GAGSP40;GAGSP41;GAGSP43;GAGSP44;GAGSP45;GAGSP46;GAGSP47;GAGSP48;GAGSPH3,48,23
1882,Georgia Tech Campus Police Department,local_other,GA,13,Georgia,GA06010,1,1
2811,Germantown Police Department,local_police,TN,47,Tennessee,TN07902,1,1
11744,Germantown Police Department,local_police,WI,55,Wisconsin,WI06701,1,1
916,Gibson County Sheriff's Office,sheriff,TN,47,Tennessee,TN02700,1,2
2849,Giddings Police Department,local_police,TX,48,Texas,TX14401,1,1
11780,Gila River Tribal Police Department,local_police,AZ,04,Arizona,AZ01115,1,1
